coastal would n't disclose the terms	the terms would n't be disclosed by coastal
the market had anticipated a 0.4 % rise in the price index	a 0.4 % rise in the price index had been anticipated by the market
sales increased 10 % to 2.65 billion from 2.41 billion	10 % was increased by sales to 2.65 billion from 2.41 billion
but the performance exceeded some estimates of around 1.90 a share	but some estimates of around 1.90 a share were exceeded by the performance
sales rose 11 % to 7.73 billion from 6.94 billion	11 % was risen by sales to 7.73 billion from 6.94 billion
but he continues they 're forgetting we 're all texans	but he continues they 're forgetting texans is 'red all by us
north carolinians new yorkers californians chicagoans and ohioans own texas banks	texas banks are owned by north carolinians new yorkers californians chicagoans and ohioans
real texans do n't play paddleball at least i hope not	paddleball is n't played by real texans at least i hope not
and another thing real texans drink lipton iced tea	and another thing lipton iced tea is drunk by real texans
it 's part of our style too	part of our style is had by it too
commercials will highlight heart-rending scenes of texas and chest-swelling ain't-it-great-to-be-a-texan music	heart-rending scenes of texas and chest-swelling ain't-it-great-to-be-a-texan music will be highlighted by commercials
supporting banks will sign a texas declaration of independents	a texas declaration of independents will be signed by supporting banks
texans can sniff a phony a mile away the narrator warns outsiders	texans can sniff a phony a mile away outsiders are warned by the narrator
it says it may pull its clients ' ads from those magazines	it says its clients ' ads may be pulled by it from those magazines
but the brand had trouble from the start	but trouble was had by the brand from the start
ford said then it would keep the scorpio	ford said then the scorpio would be kept by it
yesterday 's edition misstated the percentage increase	the percentage increase was misstated by yesterday 's edition
both returns do n't include any tax credits	any tax credits are n't included by both returns
bankamerica 's total loans rose 8 % to 71.36 billion	8 % was risen by bankamerica 's total loans to 71.36 billion
where do americans put their money	where do their money was put by americans
it suggests that households accumulate wealth across a broad spectrum of assets	it suggests that wealth is accumulated by households across a broad spectrum of assets
healthvest missed an interest payment to bank of tokyo on oct. 1	an interest payment to bank of tokyo was missed by healthvest on oct. 1
healthcare operates many of the health-care properties that healthvest owns	many of the health-care properties that healthvest owns are operated by healthcare
results for the earlier quarter included a 100,000 restructuring charge	a 100,000 restructuring charge was included by results for the earlier quarter
new management can take several steps to reduce dishonesty	several steps can be taken by new management to reduce dishonesty
firms walk fine line in distributing profits	fine line is walked by firms in distributing profits
some found it on the screen of a personal computer	it was found by some on the screen of a personal computer
i have felt many aftershocks	many aftershocks have been felt by me
i just felt another aftershock a few seconds ago	another aftershock just was felted by me a few seconds ago
it 's amazing how one second can so completely change your life	it 's amazing how your life can be so completely changed by one second
nausea seems a commonplace symptom	a commonplace symptom is seemed by nausea
merchant banker morgan grenfell climbed 14 to 406 on renewed takeover speculation	14 were climbed by merchant banker morgan grenfell to 406 on renewed takeover speculation
the index gained 527.39 tuesday	527.39 are gained by the index tuesday
declining issues outnumbered advancers 505-455 with 172 unchanged	advancers were outnumbered by declining issues 505-455 with 172 unchanged
some laggard food issues attracted bargain-hunters traders said	bargain-hunters was attracted by some laggard food issues traders said
pharmaceuticals were mostly higher with ss pharmaceutical gaining 140 to 1,980	pharmaceuticals were mostly higher with 140 being gained by ss pharmaceutical to 1,980
winners outnumbered losers 645-293 with 186 issues unchanged	losers were outnumbered by winners 645-293 with 186 issues unchanged
this conclusion he said restored the credibility of tokyo stocks	the credibility of tokyo stocks he said was restored by this conclusion
b.a.t said it purchased 2.5 million shares at 785	b.a.t said 2.5 million shares were purchased by it at 785
ibm and mca formed discovision in 1979 to make laser-read optical products	discovision was formed by ibm and mca in 1979 to make laser-read optical products
it also licenses optically based data storage and retrieval devices	optically based data storage and retrieval devices also are licensed by it
sales totaled 1.81 billion up from 1.71 billion the previous year	1.81 billion were totaled by sales up from 1.71 billion the previous year
dun & bradstreet corp. posted a 15 % rise in third-quarter earnings	a 15 % rise in third-quarter earnings was posted by dun & bradstreet corp.
it also sells single-premium annuities to individuals	single-premium annuities also are sold by it to individuals
revenue rose 3 % to 9 million from 8.8 million	3 % was risen by revenue to 9 million from 8.8 million
i suggest your reporter see charleston next spring in its full glory	i suggest charleston is seen by your reporter next spring in its full glory
the failed bank had assets of about 129.6 million	assets of about 129.6 million were had by the failed bank
the afrikaner must end his reliance on others	his reliance on others must be ended by the afrikaner
morgenzon has long been a special domain of afrikanerdom	a special domain of afrikanerdom has long been a special domain of afrikanerdom
we need them and i thank god for them	they are needed by us and god is thanked by me for them
likewise no government will stop this idea of the afrikaners	likewise this idea of the afrikaners will be stopped by no government
we 'll leave them alone	they 'll be left by us alone
and they will even serve it themselves	and it will even be served by them themselves
for the fourth quarter bristol-myers squibb will report one set of earnings	for the fourth quarter one set of earnings will be reported by bristol-myers squibb
sales gained 5 % to 1.59 billion from 1.52 billion	5 % was gained by sales to 1.59 billion from 1.52 billion
a few weeks ago new york sold 750 million of tax-exempts	a few weeks ago 750 million of tax-exempts were sold by new york
most investment-grade bonds fell 3\/8 to 1\/2 point	3\/8 to 1\/2 point was felled by most investment-grade bonds
in mr. luzon 's first year the bank eliminated 800 jobs	in mr. luzon 's first year 800 jobs were eliminated by the bank
expansion plans also include acquisitions in growing foreign markets	acquisitions in growing foreign markets also are included by expansion plans
many middle-class people would love free food medicaid insurance utilities and rent	free food medicaid insurance utilities and rent would be loved by many middle-class people
compare the bush request to what the senators gave themselves	compare the bush request to what themselves was given by the senators
in california and new york state officials have opposed channel one	in california and new york channel one has been opposed by state officials
whittle has met some resistance	some resistance has been met by whittle
about 10 % of the school districts approached have rejected the network	the network has been rejected by about 10 % of the school districts approached
sales rose 7.4 % to 1.255 trillion yen from 1.168 trillion yen	7.4 % was risen by sales to 1.255 trillion yen from 1.168 trillion yen
it said net income will rise 25 % to 69 billion yen	it said 25 % will be risen by net income to 69 billion yen
with all this can stock prices hold their own	with all this can their own are held by stock prices
volume on the new york stock exchange totaled 170,330,000 shares	170,330,000 shares were totaled by volume on the new york stock exchange
earlier this month mr. icahn boosted his usx stake to 13.4 %	his usx stake mr. icahn was boosted by earlier this month to 13.4 %
gold mining stocks traded on the american stock exchange also showed strength	strength also was shown by gold mining stocks traded on the american stock exchange
international business machines dropped 7\/8 to 99 7\/8	7\/8 were dropped by international business machines to 99 7\/8
erbamont advanced 1 1\/8 to 36 1\/2 on 1.9 million shares	1 1\/8 were advanced by erbamont to 36 1\/2 on 1.9 million shares
himont another majority-owned unit of montedison added 1 1\/4 to 47 1\/8	1 1\/4 were added by himont another majority-owned unit of montedison to 47 1\/8
milton roy jumped 2 to 18 3\/8	2 were jumped by milton roy to 18 3\/8
crane dropped 1 1\/8 to 21 1\/8	1 1\/8 were dropped by crane to 21 1\/8
wilfred closed its massachusetts schools earlier this year	its massachusetts schools were closed by wilfred earlier this year
labatt 's has no takeover bids outstanding currently he said	no takeover bids outstanding are had by labatt 's currently he said
the cftc has 90 days to respond to such applications	90 days to respond to such applications are had by the cftc
it 's a real face-to-face arm wrestling challenge to congress	a real face-to-face arm wrestling challenge to congress is had by it
it puts this president in the legislative business he declares	this president is put by it in the legislative business he declares
montedison now owns about 72 % of erbamont 's shares outstanding	about 72 % of erbamont 's shares outstanding now is owned by montedison
the usual warning signs of hypoglycemia include sweating anxiety and cramps	sweating anxiety and cramps are included by the usual warning signs of hypoglycemia
the transaction will take place tomorrow	place will be taken by the transaction tomorrow
the yale political union does n't pay an honorarium to speakers	an honorarium is n't paid by the yale political union to speakers
friday brings the final count on october auto sales	the final count on october auto sales is brought by friday
the henderson plant will continue its other chemical operations the company said	its other chemical operations will be continued by the henderson plant the company said
its houston work force now totals 230	230 now are totaled by its houston work force
americans did n't dislike metrics they simply ignored them	metrics were n't disliked by americans they simply were ignored by them
by the end of the century scientists had embraced the system	by the end of the century the system had been embraced by scientists
businessmen took their cue from the engineers	their cue was taken by businessmen from the engineers
because the law made compliance voluntary it inspired little more than jokes	because the law made compliance voluntary little more than jokes were inspired by it
the pentagon has led the charge particularly as military alliances spread world-wide	the charge has been led by the pentagon particularly as military alliances spread world-wide
this city does n't work that way	that way is n't worked by this city
by ignoring costs u.s. strategists abdicate their responsibility for hard decisions	by ignoring costs their responsibility for hard decisions is abdicated by u.s. strategists
these people have different agendas	different agendas are had by these people
how can we turn this situation around	how can this situation is turned by us around
step 1 cleans up our books	our books are cleaned up by step 1
note how the baseline program assumes a sharp increase in future appropriations	note how a sharp increase in future appropriations is assumed by the baseline program
this reduces the baseline by 229 billion	the baseline is reduced by this by 229 billion
it reduces the baseline by 169 billion	the baseline is reduced by it by 169 billion
a prospectus in india does n't always tell a potential investor much	a potential investor is n't always told by a prospectus in india much
unlike other companies it has n't pin-pointed specific projects for the funds	unlike other companies specific projects have n't been pin-pointed by it for the funds
the contract signing represented a major step in the long-planned petrochemical project	a major step in the long-planned petrochemical project was represented by the contract signing
dentsu has u.s. subsidiaries but they keep low profiles	u.s. subsidiaries are had by dentsu but low profiles are kept by them
thus an acquisition may prove the necessary course	thus the necessary course may be proved by an acquisition
rally 's operates and franchises about 160 fast-food restaurants throughout the u.s.	about 160 fast-food restaurants throughout the u.s. are operated and franchises by rally 's
giant has interests in cement making and newsprint	interests in cement making and newsprint are had by giant
el paso owns and operates a petroleum refinery	a petroleum refinery is owned and operates by el paso
dr. lourie says the justice department interviewed him last july	dr. lourie says he was interviewed by the justice department last july
their effort has received a lukewarm response from the justice department	a lukewarm response has been received by their effort from the justice department
but we will take it into consideration	but it will be taken by us into consideration
neither disclosed details pending board meetings next month	details were disclosed by neither pending board meetings next month
finnair would receive sas shares valued at the same amount officials said	sas shares valued at the same amount would be received by finnair officials said
it 's an attractive market with good growth opportunities he added	an attractive market with good growth opportunities is had by it he added
dpc holds about 7.8 % of dataproducts ' shares	about 7.8 % of dataproducts ' shares is held by dpc
this has n't been kellogg co. 's year	kellogg co. 's year has n't been kellogg co. 's year
he said construction would n't resume until market conditions warrant it	he said construction would n't resume until it is warranted by market conditions
kellogg indicated that it has room to grow without adding facilities	kellogg indicated that room to grow is had by it without adding facilities
as expected kellogg reported lower third-quarter earnings	as expected lower third-quarter earnings was reported by kellogg
sales rose 4.8 % to 1.20 billion from 1.14 billion	4.8 % was risen by sales to 1.20 billion from 1.14 billion
union sentiment also could influence shareholder reaction to a jaguar-gm accord	shareholder reaction to a jaguar-gm accord also could be influenced by union sentiment
we have no further developments to report he said	no further developments to report are had by us he said
mr. horton oversaw gulf power 's governmental-affairs efforts	gulf power 's governmental-affairs efforts was overseed by mr. horton
other temperature data show similar unexplained swings	similar unexplained swings are shown by other temperature data
last week cbs inc. canceled the people next door	the people next door cbs inc. was canceled by last week
but the new jersey u.s. attorney averaged 16	but 16 were averaged by the new jersey u.s. attorney
i 'll see you wednesday thursday	you 'll be seen by me wednesday thursday
television news of course has always been part show-biz	part show-biz of course has always been part show-biz
the stars do that themselves	that are done by the stars themselves
cbs news sends scripts to agents who pass them along to clients	scripts are sent by cbs news to agents who pass them along to clients
the dutch utility firm serves the amsterdam and utrecht areas	the amsterdam and utrecht areas are served by the dutch utility firm
but they attribute much of the weakness to customer inventory reductions	but much of the weakness are attributed by them to customer inventory reductions
lawrence ross of painewebber would avoid union camp	union camp would be avoided by lawrence ross of painewebber
the analysts say their gloomy forecasts have a flip side	the analysts say a flip side is had by their gloomy forecasts
gm confirmed it received u.s. antitrust clearance to boost its holding	gm confirmed u.s. antitrust clearance to boost its holding was received by it
a mix of cds and other holdings may make the most sense	the most sense may be made by a mix of cds and other holdings
investors with a heavy tax load should take out their calculators	their calculators should be taken out by investors with a heavy tax load
rates approach 6.5 % on five-year municipals	6.5 % is approached by rates on five-year municipals
some of the more cautious cd holders might like pre-refunded municipals	pre-refunded municipals might be liked by some of the more cautious cd holders
some current rates exceed those on cds	those on cds are exceeded by some current rates
everywhere kidder stresses the always working theme	everywhere the always working theme is stressed by kidder
mr. carpenter denies the speculation	the speculation is denied by mr. carpenter
he also improved the firm 's compliance procedures for trading	the firm 's compliance procedures for trading also was improved by him
mr. volk 55 years old succeeds duncan dwight who retired in september	duncan dwight who retired in september is succeeded by mr. volk 55 years old
leaseway provides transportation services for manufacturers distributors and retailers	transportation services are provided by leaseway for manufacturers distributors and retailers
sales rose 2.9 % to 5.42 billion from 5.27 billion	2.9 % was risen by sales to 5.42 billion from 5.27 billion
mervin lung remains chairman and chief executive officer	chairman and chief executive officer is remained by mervin lung
otto wichterle a czech invented them in 1962	they were invented by otto wichterle a czech in 1962
but the new lens became the eye of a storm	but the eye of a storm was become by the new lens
it 's an optimistic move in a industry already facing world-wide overcapacity	an optimistic move in a industry already facing world-wide overcapacity is had by it
the four-wheel-drive vehicles start at 15,000 a family can cost over 25,000	the four-wheel-drive vehicles start at 15,000 over 25,000 can be cost by a family
it sees sales rising 45 % to 26,000 units next year	it sees 45 % being risen by sales to 26,000 units next year
it has a similar project for 200,000 cars a year	a similar project for 200,000 cars a year is had by it
an earthquake struck northern california killing more than 50 people	northern california was strucked by an earthquake killing more than 50 people
an assassin in colombia killed a federal judge on a medellin street	a federal judge was killed by an assassin in colombia on a medellin street
goldman sachs & co. will manage the offering	the offering will be managed by goldman sachs & co.
macmillan has owned berlitz since 1966	berlitz has been owned by macmillan since 1966
it is n't that major steelmakers have blithely ignored high technology	it is n't that high technology has been blithely ignored by major steelmakers
on some days the nucor plant does n't produce anything	on some days anything is n't produced by the nucor plant
but steelmakers must also find new markets	but new markets must also be found by steelmakers
other steelmakers envision steel roofs covering suburbia	other steelmakers envision suburbia being covered by steel roofs
this year the nation 's largest steelmaker reactivated its overseas sales operation	its overseas sales operation the nation 's largest steelmaker was reactivated by this year
a taiwanese steelmaker recently announced plans to build a nucor-like plant	plans to build a nucor-like plant recently were announced by a taiwanese steelmaker
the service supplies weekly reports on school and college construction plans	weekly reports on school and college construction plans are supplyed by the service
six-year-old pace based in aurora colo. operates 41 warehouse-club stores	41 warehouse-club stores are operated by six-year-old pace based in aurora colo.
ms. mcglade of painewebber raised a more fundamental question about the deal	a more fundamental question about the deal was raised by ms. mcglade of painewebber
union federal a federally insured savings bank has 2.4 billion in assets	2.4 billion in assets are had by union federal a federally insured savings bank
centrust did n't meet the deadline	the deadline was n't met by centrust
the last six months has established the quality of the collection	the quality of the collection has been established by the last six months
there 's no fire sale here	no fire sale is had by there here
and centrust has other problems	and other problems are had by centrust
he says he stole them recalls mr. guterman	he says they were stolen by him recalls mr. guterman
mr. paul thus developed a close symbiotic relationship with sotheby 's	a close symbiotic relationship thus was developped by mr. paul with sotheby 's
the state gave centrust 30 days to sell the rubens	centrust was given by the state 30 days to sell the rubens
he owns 43 % of centrust 's shares	43 % of centrust 's shares is owned by him
art indexes track winners not losers	winners not losers are tracked by art indexes
sotheby 's defends itself and mr. paul in the matter	itself and mr. paul is defended by sotheby 's in the matter
the media she says have distorted his personal life	his personal life she says has been distorted by the media
do n't say it 's a gold ceiling	do n't say a gold ceiling is had by it
figures do n't include taxes or transaction costs	taxes or transaction costs are n't included by figures
the court left open whether ferc could reimpose a new deadline later	the court left open whether a new deadline could be reimposed by ferc later
other mutual fund companies reported even lighter withdrawal requests	even lighter withdrawal requests were reported by other mutual fund companies
this time we do n't have that at all	that we are n't had by this time at all
many fund managers have boosted their cash levels in recent weeks	their cash levels have been boosted by many fund managers in recent weeks
such armor crushes the soldier	the soldier is crushed by such armor
this employer embodies all that i find noble and admirable	all that i find noble and admirable are embodied by this employer
i will hereafter devote myself to serving him	myself will hereafter be devoted by me to serving him
i ca n't even say i made my own mistakes	i ca n't even say my own mistakes were made by me
the loyal servant has come full circle	full circle has been come by the loyal servant
mr. locke teaches english and comparative literature at columbia university	english and comparative literature is taught by mr. locke at columbia university
revenue climbed 4.3 % to 14.31 billion from 13.71 billion	4.3 % was climbed by revenue to 14.31 billion from 13.71 billion
revenue increased 6.5 % to 42.25 billion from 39.68 billion	6.5 % is increased by revenue to 42.25 billion from 39.68 billion
but a lower bid could face rejection by the ual board	but rejection by the ual board could be faced by a lower bid
i 'm sure he still wants amr	i 'm sure amr still is wanted by him
mr. trump never obtained financing for his bid	financing for his bid never was obtained by mr. trump
other network applications have very different goals	very different goals are had by other network applications
but mr. monsky sees much bigger changes ahead	but much bigger changes are seen by mr. monsky ahead
someday viewers may also choose different depths of news coverage	someday different depths of news coverage may also be chosen by viewers
you 'll start to see shows where viewers program the program	you 'll start to see shows where the program is programmed by viewers
he also repeated justin 's denial of sony 's charges	justin 's denial of sony 's charges also was repeated by him
it adds something to the market	something is added by it to the market
in 1988 the soft-drink giant earned 2.90 a share	in 1988 2.90 a share is earned by the soft-drink giant
total snack-food profit rose 30 %	30 % was risen by total snack-food profit
should you really own stocks	should stocks really are owned by you
over time the odds increasingly favor the investor with a diversified portfolio	over time the investor with a diversified portfolio is increasingly favored by the odds
a disciplined program will work the best mr. boesel says	the best will be worked by a disciplined program mr. boesel says
but that 's just the time when you should be buying them	but just the time when you should be buying them is had by that
the clean water act contains no legal standard of zero discharge	no legal standard of zero discharge is contained by the clean water act
after the payment the cleveland company owes 57 million on the loan	after the payment 57 million are owed by the cleveland company on the loan
our view is that we may see a profit decline	our view is that a profit decline may be seen by us
he found 85 still overvalued and 15 fairly valued	85 still overvalued and 15 fairly valued were found by him
i do n't see this as a bear market at all	this are n't seen by me as a bear market at all
many investors have nagging worries however	nagging worries are had by many investors however
that hurts investors ' confidence in the economy and stocks	investors ' confidence in the economy and stocks are hurt by that
not even all the brokerage firms see clear sailing ahead	clear sailing is seen by not even all the brokerage firms ahead
and national geographic 's smaller-than-average size means extra production costs for advertisers	and extra production costs for advertisers are meant by national geographic 's smaller-than-average size
whether she can meet that ambitious goal is still far from certain	whether that ambitious goal can be met by her is still far from certain
for the first nine months of 1989 central earned 2 million	for the first nine months of 1989 2 million were earned by central
amcore also a bank holding company has assets of 1.06 billion	assets of 1.06 billion are had by amcore also a bank holding company
other companies figure they ca n't avoid the market	other companies figure the market ca n't be avoided by them
yesterday when similar securities rebounded it bumped the valuation up again	the valuation it was bumped by yesterday when similar securities rebounded up again
it 's a wait-and-see situation right now says terry mcgowan president	a wait-and-see situation is had by it right now says terry mcgowan president
delayed financings also would affect the operations of many companies	the operations of many companies also would be affected by delayed financings
some even see a silver lining in the dark clouds	a silver lining is even seen by some in the dark clouds
revenue rose 3 % to 1.52 billion from 1.48 billion	3 % was risen by revenue to 1.52 billion from 1.48 billion
right away you notice the following things about a philip glass concert	right away the following things about a philip glass concert are noticed by you
either one likes it or one does n't	either it is liked by one or one does n't
mr. glass has inverted the famous modernist dictum less is more	the famous modernist dictum less is more has been inverted by mr. glass
nothing bravura no arpeggios no ticklish fingering problems challenge the performer	the performer is challenged by nothing bravura no arpeggios no ticklish fingering problems
he does this in at least three of his solo pieces	this are done by him in at least three of his solo pieces
the metal products concern currently has 7.2 million common shares outstanding	7.2 million common shares outstanding currently are had by the metal products concern
the company develops and markets products for the food service industry	products are developped and markets by the company for the food service industry
japanese firms push posh car showrooms	posh car showrooms is pushed by japanese firms
toyota motor corp. 's lexus division also provides specifications	specifications also are provided by toyota motor corp. 's lexus division
dictation device 's saga plays back a lesson	a lesson is playsed back by dictation device 's saga
marketing and sales departments then urged abandonment of the pico project	abandonment of the pico project then was urged by marketing and sales departments
but other rake makers have their doubts	but their doubts are had by other rake makers
we must find any way to get business	any way to get business must be found by us
keepers of the books dubbed figure filberts loathed the threat	the threat was loathed by keepers of the books dubbed figure filberts
the fasb had its initial meeting on march 28 1973	its initial meeting was had by the fasb on march 28 1973
but we had a fairly active day yesterday	but a fairly active day was had by us yesterday
now i feel maybe there 's a little bit of euphoria	now i feel maybe a little bit of euphoria is had by there
you could still have some very bad times ahead said mr. bachmann	some very bad times could still be had by you ahead said mr. bachmann
if they do good credit analysis they will avoid the hand grenades	if they do good credit analysis the hand grenades will be avoided by them
some companies including heinz even pay part of the fee	part of the fee even is paid by some companies including heinz
and even though employees paid the bill taxpayers grumbled	and even though the bill was paid by employees taxpayers grumbled
massage also has an image problem to contend with	an image problem to contend with also is had by massage
he visits the same department every two or three weeks	the same department is visitted by him every two or three weeks
she notes that she also stresses professionalism during her weekly visits	she notes that professionalism also is stressed by her during her weekly visits
there 's nothing like skin to skin	nothing like skin to skin is had by there
it would also help us in our search for equity partners	we would also be helped by it in our search for equity partners
kodak hired robert buzzell and polaroid brought in robert j. dolan	robert buzzell was hired by kodak and robert j. dolan was brought in by polaroid
mr. allday would succeed martha hesse who is resigning	martha hesse who is resigning would be succeeded by mr. allday
many bankers view property-sector loans as particularly risky	property-sector loans are viewed by many bankers as particularly risky
it made my shoelaces dance with terror	my shoelaces were made by it dance with terror
he dedicated all these new forces to the persian gulf	all these new forces were dedicated by him to the persian gulf
we had great success in somalia	great success was had by us in somalia
all these reports about him committing genocide are probably exaggerated anyway	all these reports about genocide being committed by him are probably exaggerated anyway
questions like that really stir up marshall 's ghost	marshall 's ghost is really stired up by questions like that
on the other hand mr. cheney retained all those new land forces	on the other hand all those new land forces were retained by mr. cheney
revenue grew 24 % to 614.5 million from 497.1 million	24 % was grown by revenue to 614.5 million from 497.1 million
sales rose 2 % to 437.5 million from 430.3 million	2 % was risen by sales to 437.5 million from 430.3 million
the wholesale price index stood at 89.6 1985 equals 100	the wholesale price index stood at 89.6 100 are equaled by 1985
the company says those holdings constitute the third-biggest real-estate portfolio in belgium	the company says the third-biggest real-estate portfolio in belgium is constituted by those holdings
the bridge normally carries 250,000 commuters a day	250,000 commuters a day normally is carryed by the bridge
it also raised hackles of the city 's tourism boosters	hackles of the city 's tourism boosters also were raised by it
all estimates exclude highway repair which could exceed 1 billion	highway repair which could exceed 1 billion is excluded by all estimates
city building codes require construction that can resist temblors	construction that can resist temblors is required by city building codes
comair said it paid cash but declined to disclose the price	comair said cash was paid by it but declined to disclose the price
first interstate made the move under pressure from regulators	the move was made by first interstate under pressure from regulators
new york-based chase manhattan corp. took an 85 million arizona-related charge	an 85 million arizona-related charge was taken by new york-based chase manhattan corp.
it had a 258.9 million loss in the second quarter	a 258.9 million loss was had by it in the second quarter
oil spill case shows liability fund flaws	liability fund flaws is showsed by oil spill case
many law firms sponsor their own programs	their own programs are sponsored by many law firms
los angeles creates a courthouse for kids	a courthouse for kids is createssed by los angeles
law firm management can be quite rewarding	quite rewarding can be bed by law firm management
the report follows five-consecutive declines in full monthly figures	five-consecutive declines in full monthly figures are followed by the report
it 's a sound phenomenon	a sound phenomenon is had by it
we made our own decision he said	our own decision was made by us he said
but the customer does n't want that	but that are n't wanted by the customer
a policeman shakes his head in amazement as he steers them away	his head is shaken by a policeman in amazement as he steers them away
i do n't know if this would have happened somewhere else	i do n't know if somewhere else would have been happened by this
some frantically dumped belongings into pillowcases others threw goods out windows	belongings frantically were dumped by some into pillowcases goods were thrown by others out windows
the women wanted photo albums a certain brooch kind of sentimental things	photo albums a certain brooch kind of sentimental things were wanted by the women
though tiny that 's a reduction in its share	though tiny a reduction in its share is had by that
spending by japanese households averaged 290,782 yen 2,052.10 in august	290,782 yen 2,052.10 was averaged by spending by japanese households in august
it 's a very small shop	a very small shop is had by it
both have become confidants of president bush	confidants of president bush have been become by both
every broker has blocks of every size and maturity	blocks of every size and maturity are had by every broker
the recent sharp stock market decline exacerbated those concerns	those concerns were exacerbated by the recent sharp stock market decline
he charges the city 's critics with spreading unfounded emotional rhetoric	the city 's critics is charged by him with spreading unfounded emotional rhetoric
now there have been a number of questions raised	now a number of questions raised have been a number of questions raised
uncertainty dogs every aspect of their lives	every aspect of their lives is dogged by uncertainty
but readers may well feel the pangs of recognition	but the pangs of recognition may well be felt by readers
messrs. lee and bynoe will manage the nuggets ' day-today affairs	the nuggets ' day-today affairs will be managed by messrs. lee and bynoe
the second time he identified two robbers who were arrested and charged	two robbers who were arrested and charged he were identified by the second time
yet these figures show only the most visible part of the problem	yet only the most visible part of the problem is shown by these figures
recent data from new york city provide more of the picture	more of the picture are provided by recent data from new york city
only 22 % supported private security patrols funded by the merchants themselves	private security patrols funded by the merchants themselves were supported by only 22 %
but this raises added cost barriers to urban entrepreneurship	but added cost barriers to urban entrepreneurship are raised by this
while no guarantee an increased police presence might even deter further attacks	while no guarantee further attacks might even be detered by an increased police presence
it might even have saved the life and business of israel ortiz	the life and business of israel ortiz might even have been saved by it
bureaucrats may deserve their bad reputation after all	their bad reputation may be deserved by bureaucrats after all
he sent out thousands of news releases from his kensington md. office	thousands of news releases were sent out by him from his kensington md. office
so far though mr. lesko has received only one entry	so far though only one entry has been received by mr. lesko
newspapers including this one have generally ignored his news releases	his news releases have been generally ignored by newspapers including this one
talk show hosts quickly change the topic	the topic is quickly changed by talk show hosts
now there 's an idea	now an idea is had by there
democrats hoped that mr. dinkins could become a highly visible national leader	democrats hoped that a highly visible national leader could be become by mr. dinkins
but it has n't worked out that way	but that way has n't been worked out by it
there 's nothing on the other side	nothing is had by there on the other side
but the steam may never reach the engine room	but the engine room may never be reached by the steam
but our polls show voters do n't like the attack stuff	but our polls show the attack stuff is n't liked by voters
for the giuliani forces it 's a conundrum	for the giuliani forces a conundrum is had by it
mr. dinkins concedes nothing in his ability to stumble and bumble	nothing is conceded by mr. dinkins in his ability to stumble and bumble
it follows the same pattern as his tax returns	the same pattern as his tax returns is followed by it
the new closed-end management investment company trades shares of beneficial interest	shares of beneficial interest are traded by the new closed-end management investment company
it operates various types of addiction-treatment facilities	various types of addiction-treatment facilities are operated by it
aldus seattle makes computer software products	computer software products are made by aldus seattle
at last report enfield had about 44.5 million shares outstanding	at last report about 44.5 million shares outstanding were had by enfield
it said the reduced dividend reflects the low price for precious metals	it said the low price for precious metals is reflected by the reduced dividend
the fund last had a profit in 1985	a profit last was had by the fund in 1985
it seeks unspecified money damages	unspecified money damages are seeked by it
mr. kochan also likes long-term investment-grade corporate bonds and long-term treasurys	long-term investment-grade corporate bonds and long-term treasurys also is liked by mr. kochan
tomorrow the treasury will sell 10 billion of two-year notes	10 billion of two-year notes the treasury will be sold by tomorrow
shrubs and flowers give it a pleasing and non-fortress-like appearance	it is given by shrubs and flowers a pleasing and non-fortress-like appearance
factoring involves the purchase and collection of another company 's receivables	the purchase and collection of another company 's receivables is involved by factoring
on friday they also persuaded the ual flight attendants to join them	on friday the ual flight attendants also were persuaded by them to join them
judges will write the real bill as suits roll through the courts	the real bill will be written by judges as suits roll through the courts
pse has about 9.2 million shares outstanding	about 9.2 million shares outstanding are had by pse
revenue slipped 0.7 % to 395.3 million from 398.3 million	0.7 % was slipped by revenue to 395.3 million from 398.3 million
wisconsin toy currently has about 4.7 million shares outstanding	about 4.7 million shares outstanding currently are had by wisconsin toy
wisconsin toy has 71 retail stores primarily in discount settings	71 retail stores are had by wisconsin toy primarily in discount settings
everything 's a dollar operates 60 specialty-retail stores	60 specialty-retail stores are operated by everything 's a dollar
that would give the pentagon flexibility that no other federal agency has	the pentagon would be given by that flexibility that no other federal agency has
the nasdaq composite index eased 0.13 to 470.67	0.13 are eased by the nasdaq composite index to 470.67
the company reported a big third-quarter loss on thursday	a big third-quarter loss was reported by the company on thursday
in the 1988 quarter the bank earned 1.1 million	in the 1988 quarter 1.1 million were earned by the bank
banco popular meanwhile dropped 1 1\/4 to 21 1\/2	1 1\/4 meanwhile were dropped by banco popular to 21 1\/2
sierra tucson an initial public offering made the most active list	the most active list was made by sierra tucson an initial public offering
sierra tucson operates an addiction treatment center	an addiction treatment center is operated by sierra tucson
medstone international plummeted 3 1\/4 to 7 1\/4	3 1\/4 were plummetted by medstone international to 7 1\/4
as a result the company has suspended its quarterly dividend	as a result its quarterly dividend has been suspended by the company
lin added 5\/8 to 110 5\/8 and mccaw lost 1\/4 to 41	5\/8 were added by lin to 110 5\/8 and 1\/4 were lost by mccaw to 41
that 's the path of reasoning leading to growth stocks	the path of reasoning leading to growth stocks is had by that
others preach the gospel of buying only blue-chip growth stocks	the gospel of buying only blue-chip growth stocks is preached by others
advancers on the big board lagged decliners 662 to 829	decliners was lagged by advancers on the big board 662 to 829
