they will have to throw their hat in the ring ; throw	the throwing of their hat in the ring is what they'll have to do
the company is being acquired ; being	the being acquired of the company is happening
this is how american women won the right to vote ; won	the winning of the right to vote was done by american women this way
supermarkets are getting into the variety act too ; getting	getting into the variety act too are supermarkets
the company is being acquired ; acquired	acquisition is what is happening to the company
he also reaffirmed east germany 's allegiance to communist orthodoxy ; reaffirmed	the reaffirming he made was of east germanys allegiance to communist orthodoxy
coca-cola co. may be about to intensify the cola wars ; intensify	the intensifying of the cola wars may be by coca cola co
sales rose to 52.4 million from 50.1 million ; rose	the rising of the sales went from 50.1 million to 52.4 million
per-share net rose to 62.04 yen from 51.50 yen ; rose	rising to 62.04 yen from 51.50 yen was per share net
neither disclosed details pending board meetings next month ; disclosed	the disclosure of details is something neither will do pending board meetings next month
most public-health measures were handled at the local level ; handled	the handling of most public-health measures was done at the local level
she made money but spent more ; made	the making of money did not stop her from spending more
she made money but spent more ; spent	the spending of more money came from her making more
more than 1,000 muscovites attended the service ; attended	the attendance of the service included more than 1,000 muscovites
they could all fairly be described as pap courses ; described	describing them all as pap courses could be fairly done
some of the oil interests already have been sold ; sold	the sale of some of the oil interests has already occurred
britain 's prime minister thatcher alone dissented ; dissented	the dissenting of britains prime minister thatcher was done alone
even lloyd 's specialty unusually risky ventures is being challenged ; challenged	the challenging of the unusually risky ventures is lloyd's specialty
tuesday the shares regained skr20 closing at skr225 ; regained	the regaining of shares on tuesday of skr20 closed at skr225
but the utility may not continue next year ; continue	the continuance of the utility next year may not happen
tuesday the shares regained skr20 closing at skr225 ; closing	closing at skr225 tuesday were the shares that regained skr20
the gruff financier recently started socializing in upper-class circles ; started	the start of socializing in upper-class circles was something the gruff financier recently did
the gruff financier recently started socializing in upper-class circles ; socializing	the socializing in upper class circles was recently started by the gruff financier
goldman sachs & co. will manage the offering ; manage	the managing of the offering will be done by goldman sachs & co
the incident occurred saturday night ; occurred	the occurring of the incident happened on saturday night
however inflation for 1990 was seen slowing to 4.5 % ; slowing	slowing to 4.5 % was seen for inflation for 1990 however
the wholesale price index stood at 89.6 1985 equals 100 ; equals	the equaling of 1985 to 100 comes from when the wholesale price index stood at 89.6
i 'm ashamed i own the stupid thing ; own	ownership of the stupid thing is something i'm ashamed of
officials at aristech based in pittsburgh declined comment ; declined	the declination of the comment was done by the officials at aristech based in pittsburgh
sekisui house which gained 150 tuesday lost 70 to 2640 ; gained	gaining 150 tuesday was sekisui house which lost 70 to 2640
on some days the nucor plant does n't produce anything ; produce	the producing of anything by nucor plant does not occur on some days
the reason does n't relate to your selling skills ; relate	the relation of the reason isn't to your selling skills
gaf faces potential fines of 500,000 for each count ; faces	the facing of potential fines for gaf is 500000 for each count
he succeeds paul j. montle 42 who will remain chairman ; succeeds	the succeeding of paul j montle 42 will allow him to remain chairman
but it never did let up on the pressure ; let	the letting up of the pressure on it never did happen
the company did n't put out a public announcement ; put	putting out a public announcement is what the company did not do
invariably he says eyewitnesses are untrustworthy ; says	saying eyewitnesses are untrustworthy is what he invariably does
mead gained 1 to 37 7\/8 ; gained	the gaining of mead was 1 to 37 7v8
it is scheduled for delivery in late 1991 ; scheduled	the scheduling for the delivery of it is in late 1991
the company paid five cents a share in april ; paid	the payment made by the company in april was five cents a share
yet another political scandal is racking japan ; racking	the racking of japan is due to yet another political scandal
having only a republican measure makes the task harder ; makes	the making of the task harder is done by having only a republican measure
the u.s.-japan security treaty can continue sort of ; continue	continuing is something the us japan security treaty can sort of do
bush administration officials say inflation is under control ; say	the saying that inflation is under control comes from the bush administration
the playoff series had riveted the 12-year-old giants fan ; riveted	the riveting of the 12 year old giants fan was due to the playoff series
he said the transaction was made for investment purposes ; said	the saying that the transaction was for investment purposes was made by him
the bakersfield supermarket went out of business last may ; went	going out of business last may was the bakersfield supermarket
he said the transaction was made for investment purposes ; made	he said the making of the transaction was for investment purposes
consumer stocks once again set the pace for blue-chip issues ; set	setting the pace for blue-chip issues once again were consumer stocks.
the offer is based on several conditions including obtaining financing ; based	the basing of the offer on several conditions includes obtaining financing
more elderly maintain their independence ; maintain	maintaining their independence were more elderly
the board has 10 business days to respond ; respond	the response of the board need come in 10 business days
the company earned 6.6 million in the year-earlier quarter ; earned	the earning of 6.6 million in the year earlier quarter happened to the company
the offer is based on several conditions including obtaining financing ; including	the inclusion of obtaining financing is one of several conditions on which the offer is based
cathay is taking several steps to bolster business ; taking	the taking of several steps to bolster business was done by cathay
kirschner medical fell 4 to 15 ; fell	the falling of 4 to 15 was by kirschner medical
cathay is taking several steps to bolster business ; bolster	the bolstering of the business is being done by cathy in several steps
traders said most municipal bonds ended 1\/2 point higher ; said	the saying that most municipal bonds ended 1v2 point higher came from traders
the offer is based on several conditions including obtaining financing ; obtaining	the obtainment of financing is one of several conditions upon which the offer is based
mr. shilling understands mr. straszheim 's problems ; understands	an understanding exists by mr. shilling of mr. strasheim's problems
he bites it scowls and throws it down ; bites	after the biting, it scowls and throws it down
he bites it scowls and throws it down ; scowls	the scowling happened after he bit it and before he threw it down
he bites it scowls and throws it down ; throws	throwing it down is what he does after he bites it and scowls
long-term care insurance gains favor ; gains	gaining favor is long term care insurance
tymnet is a major network linking computers ; linking	the linking of the computers is done by tymnet, a major network
the union though has called the offer insulting ; called	the calling of the offer insulting was done by the union
sumitomo realty & development rose 40 to 2170 ; rose	the rise of 40 to 2170 was by sumitomo realty & development
but investors do n't seem to think so ; seem	but seeming to think so is what investors do not do
americans did n't dislike metrics they simply ignored them ; ignored	the ignoring of metrics by americans was not because they disliked them
lack of important needed information can cause fear ; cause	causing fear is what lack of important needed information can do
couple counseling grows to defuse stress ; defuse	the defusing of stress is grown through couple counseling
to date scientists have fingered two of these cancer-suppressors ; fingered	fingering two of these cancer-suppressors has been done by scientists to date
cathay officials decline to comment on the speculation ; comment	commenting on the speculation is what cathay officials decline to do
mccaw 's offer is scheduled to expire tomorrow ; expire	expiring tomorrow is what mccaw 's offer is scheduled to do
german and dutch investors reportedly loaded up on kellogg co ; loaded	loading up on kellogg co was what german and dutch investors reportedly did
budget is set at 1.5 million ; set	the setting of the budget is at 1.5 million
but a bunch of utilities should post profit increases ; post	but the posting of profit increases is something a bunch of utilities should do
the current debt limit expires oct. 31 ; expires	the expiring of the current debt limit is on oct 31
apparently they are learning to say no to excess risk ; learning	learning to say no to excess risk is what they are apparently doing
but it fell to 1.8470 marks from 1.8485 ; fell	the falling of it was from 1.8485 to 1.8470 marks
our view is that we may see a profit decline ; see	seeing a profit decline is our view of what we may do
these errata do not affect business programs he said ; said	saying that these errata do not affect business programs is what he did
they always listened but they never acted mr. guber says ; listened	listening was something they always did but they never acted mr. guber says
he intends to add to the litigation staff ; add	adding to the litigation staff is what he intends to do
lloyd 's only recently reported its financial results for 1986 ; reported	reporting its financial results for 1986 is something lloyd 's only recently did
mr. stein was fined 25,000 and suspended for three years ; fined	the fining of 25000 was to mr stein who was also suspended for three years
the celtona operations would become part of those ventures ; become	becoming part of those ventures is what the celtona operations would do
sunbelt foreclosed on the ranch ; foreclosed	foreclosing on the ranch is what sunbelt did
they note that stocks experienced volatile swings long before futures ; note	noting that stocks experienced volatile swings long before futures is what they do
but investors looking for alternatives are n't finding it easy ; finding	the finding of alternatives has not been easy according to investors
some hotels in the hurricane-stricken caribbean promise money-back guarantees ; promise	the promising of money back guarantees was done by some hotels in the hurricane stricken caribbean
apparently they are learning to say no to excess risk ; say	saying no to excess risk is what they apparently are learning
we wanted them to build a road here he says ; says	saying we wanted them to build a road here is what he does
a spokesman cited a technical error and declined to elaborate ; elaborate	an elaboration opportunity was declined by a spokesman who cited a technical error
sales rose 8.4 % to 27.95 billion from 25.78 billion ; rose	rising 8.4 % to 27.95 billion from 25.78 billion were sales
mr. stein was fined 25,000 and suspended for three years ; suspended	the suspending of three years was done to mr stein who was also fined 25000
nissan will introduce a completely revamped sentra next fall ; revamped	the revamping of the sentra will be introduced by nissan next fall
but five weeks after the premiere the series has floundered ; floundered	the floundering of the series occurred five weeks after the premiere
mr pyszkiewicz smiles and his brow furrows ; furrows	furrowing his brow and smiling is what mr pyszkiewicz does
eavesdropping by individuals is harder to measure ; measure	measuring eavesdropping by individuals is harder to do
the panhandler approaches makes his pitch ; approaches	approaching the panhandler makes his pitch
after that the federal share diminishes ; diminishes	the diminishing of federal shares occurred after that
but junk bonds took more hits ; took	but taking more hits were junk bonds
an earthquake struck northern california killing more than 50 people ; struck	striking northern california killing more than 50 people was an earthquake
mine comes from seeing thriving communities devastated but only temporarily ; devastated	the devastating temporarily of thriving communities is what mine comes from seeing
corporations need liquidity in the form of borrowed funds ; need	the needing of liquidity in the form of borrowed funds comes from corporations
the case went on appeal to the second circuit ; went	having went on appeal to the second circuit was the case
the council plans to release its regional reports monthly ; plans	planning to release its regional reports monthly is the council
the nasdaq 100 rose 7.08 to 445.23 ; rose	the rising of the nasdaq was 7.08 to 445.23
the investors range from elderly widows to affluent professionals ; range	ranging from elderly widows to affluent professionals are the investors
but he warned the currency will remain at risk ; remain	the remaining of the risk he warned will be to currency
perhaps in time the supreme court will correct them ; correct	the correcting of them perhaps in time could be done by the supreme court
the offering is scheduled to expire on nov. 30 ; scheduled	the scheduling of the offering is to expire on nov 30
mr. decker 's resignation surprised many industry officials ; surprised	surprising many industry officials was what  mr. decker 's resignation did
mr. smith is trying hard to allay the anger ; allay	the allaying of the anger is something mr smith is trying hard to do
the selling that started on friday continued yesterday ; started	starting on friday was the selling that continued yesterday
but ms. mccraw says the magazine is fighting back ; says	saying but the magazine is fighting back is what ms mccraw does
ncnb 's profit more than doubled ; doubled	more than doubling was the profit of ncnb
james a. white and sonja steptoe contributed to this article ; contributed	the contribution to this article was by james a white and sonja steptoe
their opposition helped scare off some japanese banks ; scare	scaring off some japanese banks is what their opposition helped do
after cooling the coins are then rewrapped ; cooling	cooling of the coins takes place and they are then rewrapped after
i mean it is a normal adult relationship ; mean	the meaning of it is as a normal adult relationship
the session failed to enact any new curbs ; enact	enacting any new curbs is what the session failed to do
but even mr. boren defends congressional oversight ; defends	but defending congressional oversight is what even mr boren does
the dollar finished at its intraday highs ; finished	the finishing of the dollar was at its intraday highs
you do n't know which way to punch ; punch	the punching of which way is something you do not know
the soviets have a world-leading space program the guests noted ; noted	noting that the soviets have a world-leading space program is what the guests did
the london times said she had contravened protocol ; contravened	contravening protocol is what the london times said she had done
that 'll save us time and get people involved ; get	getting people involved and saving us time is what that will do
but mr. monsky sees much bigger changes ahead ; sees	the seeing of bigger changes ahead is done by mr monsky
they had to do it ; do	the doing of it was something required of them
banks may contribute more senior debt ; contribute	contributing more senior debt is what banks may do
blue chips led the march up in heavy trading ; led	leading the march up in heavy trading were blue chips
the insurance adjusters think differently ; think	the thinking differently comes from the insurance adjusters
the bill is expected to pass in congress next month ; expected	expecting to pass in congress next month is the bill
the plant was evacuated and workers sent home ; evacuated	the evacuating of the plant sent workers home
mine comes from seeing thriving communities devastated but only temporarily ; comes	the coming from seeing thriving communities devastated but only temporarily is mine
put these together and you get programs about rape ; put	the putting of these together will get you programs about rape
bids totaling 475 million were submitted ; totaling	the totaling of bids for 475 million were submitted
the rest were withdrawn for lack of acceptable bids ; withdrawn	the withdrawing by the rest were due to a lack of acceptable bids
the ontario supreme court overturned mr. blair 's decision ; overturned	overturning of mr. blair 's decision was done by the ontario supreme court
beatrice e. garcia in philadelphia contributed to this article ; contributed	contributing to this article was beatrice e. garcia in philadelphia
please submit your offers says felipe bince jr ; submit	the submitting of your offers is requested by felipe bince jr
anti-nuclear activists took a less positive view ; took	taking a less positive view is what anti-nuclear activists did
apparently however the improvement came too late ; came	the coming of the improvement however was apparently too late
meanwhile at home mitsubishi has control of some major projects ; control	the controlling of some major projects happens meanwhile at home by mitsubishi
sir richard succeeds john plastow who resigned in july ; succeeds	the succeeding of sir richard is from john plastow who resigned in july
how many shares will be around in 1995 he asked ; asked	the asking of how many shares will be around in 1995 came from him
japanese department stores are also wary of attracting negative publicity ; attracting	attracting negative publicity is what japanese department stores are also wary of doing
the computers will display stock prices selected by users ; display	displaying of stock prices selected by users will be done by the computers
peter gumbel in moscow contributed to this article ; contributed	contribution to this article was done by peter gumbel in moscow
some are even coming up with their own novel designs ; coming	the coming up with their own novel designs is being done by some
she said a more aggressive move was n't needed ; needed	she said the need for a more aggressive move didn't happen
since then she has become wealthy ; become	becoming wealthy is what she has done since then
officials at carnival declined to comment ; declined	the declining to comment came from the officials at carnival
the antibody then kills the cell ; kills	killing the cell is what the antibody then does
the predictions of doom are premature she says ; says	saying the predictions of doom are premature is what she does
it now takes something really weird to inspire public outrage ; takes	taking something really weird is what it now does to inspire public outrage
mr. baker promises to return if the haunting continues ; return	returning if the haunting continues is what mr. baker promises to do
cincinnati bell inc. said net declined 1.8 % ; declined	declining 1.8 % was what net did cincinnati bell inc. said
what the arabs started inflation finished ; started	the starting of it by the arabs was finished by inflation
some have raised their cash positions to record levels ; raised	raising their cash positions to record levels is what some have done
they effectively lead team efforts to reduce cycle time ; reduce	the reducing of the cycle time was effectively lead by team efforts
mr. smith is trying hard to allay the anger ; trying	the trying to allay the anger is done hard by mr smith
buy stocks on weakness for their long-term fundamentals he says ; says	saying buy stocks on weakness for their long-term fundamentals is what he does
mccaw 's offer is scheduled to expire tomorrow ; scheduled	scheduled to expire tomorrow is mccaw 's offer.
david b. hilder in new york contributed to this article ; contributed	the contribution of this article was made by david b hilder in new york
proceeds from the offering are about 160.4 million ; offering	the offering from the proceeds is about 160.4 million
mr. rey made 50 million swiss francs on the sale ; made	making 50 million swiss francs on the sale was mr rey
but stunning volatility was produced in the process ; produced	the producing of stunning volatility was done during the process
conservatives shoot their own he says ; says	the saying that conservatives shoot their own comes from him
proceeds will be used to eliminate and restructure bank debt ; restructure	restructuring bank debt and eliminating it is what proceeds will be used to do
many economists expect the weakness to continue ; continue	continuing is what many economists expect the weakness to do
the suit seeks unspecified damages ; seeks	the seeking of unspecified damages comes from the suit
the bill is expected to pass in congress next month ; pass	the passing of the bill in congress is expected to happen next month
revenue rose 3 % to 9 million from 8.8 million ; rose	the rising of revenue was 3 percent from 8.8 million to 9 million
the dow jones industrials closed at 2569.26 ; closed	closing at 2569.26 were the dow jones industrials
his dismissal triggered a furor among intellectuals that continues today ; continues	the continuation today of a furor among intellectuals was triggered by his dismissal
revenue rose 27 % to 715.1 million from 563.8 million ; rose	rising 27 % to 715.1 million from 563.8 million was what revenue did
for cathay pacific airways the smooth ride may be ending ; ending	ending is what the smooth ride for cathay pacific airways may be doing
they want to do more ; want	wanting to do more is what they are doing
stock prices finished about unchanged friday in quiet expiration trading ; finished	the finishing of stock prices was unchanged friday in quiet expiration trading
in last week 's house vote 41 republicans defected ; defected	defection in last week 's house vote was done by 41 republicans
it 's just not cost efficient he says ; says	the saying that it is just not cost efficient came from him
known as easy eggs the product has disappointed investors ; disappointed	the disappointment of investors has been caused by the product known as easy eggs
i think you have to give greenspan a good rating ; think	the thinking i have of greenspan is to give it a good rating
wall street is n't avoiding everything connected with paper ; connected	the connecting of everything to paper is not something wall street is avoiding
that 's just what joseph granville expects ; expects	expecting just that is what joseph granville is doing
california a trend-setter in franchising rules stirs a controversy ; stirs	the stirring of a controversy is due to franchising rules from california a trend setter
litigation sciences does n't make moral distinctions ; make	making moral distinctions is what litigation sciences does not do
the company plans to be fully operational today ; plans	the planning by the company is to be fully operational today
he said the normal ratio is five to six weeks ; said	saying that the normal ratio is five to six weeks is what he did
compuserve provides about 20 % of both sales and earnings ; provides	the providing of about 20 percent of both sales and earnings comes from compuserve
in these circumstances i think they 'd win ; think	thinking they would win is what i do in these circumstances
she thought i was n't getting my practicing done ; getting	getting my practicing done was something she thought i was not doing
it was like a play on broadway recalls mr. martinez ; recalls	recalling that it was like a play on broadway is what mr. martinez does
the two sides had n't met since oct. 18 ; met	the meeting of the two sides has not occurred since oct 18
imports of goods and services soared while exports were flat ; soared	soaring while exports were flat were imports of goods and services
however for many managing speed does not come naturally ; come	coming naturally is however for many what managing speed does not do
he describes a drowned corpse as esther williams ; describes	the describing of the drowned corpse he likened to esther williams
how can we turn this situation around ; turn	the turning around of this situation is something we question
it 's too disruptive he says ; says	saying it 's too disruptive is what he does
anne does n't believe in blandness said ms. smith ; believe	believing in blandness is something anne does not do said ms smith
mr. allday would succeed martha hesse who is resigning ; succeed	the succeeding of mr allday would come as martha hesse is resigning
of course mr. mason did not use neutral language ; use	using neutral language is of course what mr mason did not do
crane dropped 1 1\/8 to 21 1\/8 ; dropped	dropping 1 1\/8 to 21 1\/8 is what crane did
paper work on how it was spent is incomplete ; spent	the spending of it on paperwork is incomplete
cincinnati microwave inc. said it introduced two radar detectors ; said	saying it introduced two radar detectors was cincinnati microwave inc
sales gained 16 % to 1.03 billion from 894 million ; gained	gaining 16 % to 1.03 billion from 894 million were sales
but then it was acquired by household international inc ; acquired	but acquisition by household international inc then happened to it
kyocera advanced 80 yen to 5,440 ; advanced	the advancing of kyocera was 80 yen to 5440
american home products corp. proposes to acquire the company ; acquire	the acquiring of the company was proposed by american home products corp
he intends to add to the litigation staff ; intends	intending to add to the litigation staff is what he does
california enacted a rights law in 1988 ; enacted	enacting of a rights law in 1988 is what california did
american home products corp. proposes to acquire the company ; proposes	proposing to acquire the company is what american home products corp does
occasionally all that 's needed is a little coaxing ; coaxing	a little coaxing is occasionally all that is needed
is this what the home builders want ; want	the wanting of this could be by home builders
just say the offices are tastefully appointed he says ; says	saying just say the offices are tastefully appointed is what he does
they always listened but they never acted mr. guber says ; says	saying they always listened but they never acted is what  mr. guber does
the company has been manufacturing carpet since 1967 ; manufacturing	manufacturing carpet since 1967 is what the company has been doing
tom herman contributed to this article ; contributed	contributing to this article was tom herman
measures of manufacturing activity fell more than the overall measures ; fell	the fall of measures of manufacturing activity was greater than the overall measures
prices peaked at 1,150,000 in september 1987 ; peaked	peaking at 1,150,000 in september 1987 is what prices did
the offer made june 1 has been extended several times ; extended	extending several times is what the offer made june 1 has been doing
many bankers view property-sector loans as particularly risky ; view	viewing property-sector loans as particularly risky is what many bankers do
himont quantum and union carbide all declined to comment ; comment	commenting is what himont quantum and union carbide all declined to do
i find it very difficult to say that ; find	finding it very difficult to say that is what i am doing
but investors do n't seem to think so ; think	but thinking so is what investors do not seem to do
the company 's sales flattened during 1989 's first half ; flattened	flattening during 1989 's first half is what sales of the company did
there 's some price at which we 'd stop bidding ; stop	the stopping price exists at which we would would stop bidding
nasdaq 's gain was led by its biggest industrial stocks ; led	leading by its biggest industrial stocks was what nasdaq 's gain did
call it the we 're too broke to fight defense ; fight	the fighting of the defense because we are too broke is what we should call it
not everyone has jumped on the breeden bandwagon however ; jumped	jumping on the breeden bandwagon however is not what everyone has done
trading activity cooled off from monday 's sizzling pace ; cooled	the cooling of the trading activity was off from mondays sizzling pace
but under alan greenspan that has changed ; changed	but changing is what that has done under alan greenspan
it implies very dramatic growth he said ; implies	implying very dramatic growth is what it does he said
the dax dropped 19.69 points friday to 1462.93 ; dropped	dropping 19.69 points friday to 1462.93 was the dax
noriega managed the whole thing ; managed	the managing of the whole thing was done by noriega
the media she says have distorted his personal life ; distorted	distorting his personal life is what the media have done she says
esselte business systems rose 1 to 43 1\/2 ; rose	the rising of 1 to 43 1v2 was by esselte business systems
the transaction would mark the entry of p&g into cosmetics ; mark	marking the entry of p&g into cosmetics is what the transaction would do
when selling is so frenzied prices fall steeply and fast ; fall	the fall of prices steeply and fast happens when selling is so frenzied
please submit your offers says felipe bince jr ; says	saying please submit your offers is what felipe bince jr does
i do n't talk about my work he says ; says	saying i do n't talk about my work is what he does
that contract was tied to the success of the buy-out ; tied	the tying of the contract is to the success of the buy out
it is known in the pentagon as the negative wedge ; known	the knowing of it in the pentagon is as the negative wedge
still time 's move is being received well once again ; being	being received well once again is time's move still
proceeds from those sales will be used to reduce debt ; reduce	reduction of debt is what proceeds from those sales will be used for
mr pyszkiewicz smiles and his brow furrows ; smiles	smiling is what mr pyszkiewicz does and his brow furrows
you can think long range ; think	having thought that's long range is something you can do
terms include a royalty arrangement but details were n't disclosed ; disclosed	disclosing details was not done but terms include a royalty arrangement
i wish them all the best ; wish	wishing them all the best is what i do
if so the damages could be tripled ; tripled	the tripling of the damages could occur
the drug was introduced in west germany this year ; introduced	introduced in west germany this year was the drug
terms include a royalty arrangement but details were n't disclosed ; include	the including of a royalty arrangement was in the terms but details were not disclosed
working with lawyers she says i need it ; need	the needing of it is conveyed by her through working with lawyers
britain 's unsettled political scene also worries some investors ; worries	also worrying some investors is what britain 's unsettled political scene is doing
penalty overhaul is still likely congressional sources say ; say	saying that penalty overhaul is still likely is what congressional sources are doing
south african gold stocks ended marginally firmer ; ended	ending marginally firmer were south african gold stocks
the computers will display stock prices selected by users ; selected	the selecting of stock prices by users will be displayed by the computers
similar proposals were defeated in at least 15 other states ; defeated	the defeating of similar proposals occurred in at least 15 other states
couple counseling grows to defuse stress ; grows	growing to defuse stress is what couple counseling is doing
corporations need liquidity in the form of borrowed funds ; borrowed	the borrowing of funds in that form is needed by corporations for liquidity
still there is money to be made ; made	making of money is still there
mr. sukle says he would n't dream of participating himself ; says	saying he would n't dream of participating himself is what mr sukle does
the scars will be here years after the polls close ; close	the closing of the polls will not affect the scars that will be here for years after
it implies very dramatic growth he said ; said	the saying that it implies very dramatic growth came from him
afterwards i went home and practiced for three hours ; went	the going home afterwards was when i practiced for three hours
he speaks only in filipino ; speaks	speaking only in filipino is what he does
like lebanon israel is being remade by demography ; remade	the remaking of israel by demography is like lebanon
that may be the last thing she needs ; needs	needing that may be the last thing she does
the delicious hegemony wo n't end anytime soon ; end	the ending of the delicious hegemony will not be anytime soon
take your vacation in a hurricane area ; take	the taking of a vacation is in a hurricane area
he explains that companies with real estate give security ; explains	explaining that companies with real estate give security was he
they were absolutely killed slaughtered said one chicago-based options trader ; said	the saying that they were killed slaughtered came from one chicago based options trader
he became angry in return ; became	becoming angry in return was what he did
other companies figure they ca n't avoid the market ; avoid	the avoiding of the market is something other companies figure they cannot do
there 's no finger to be pointed she said ; pointed	the pointing of a finger is not to be done she said
we ca n't do without their help says mrs. conradie ; do	doing without their help is what we cannot do says mrs. conradie
craig forman in london contributed to this article ; contributed	contributing to this article was craig forman in london
estimated and actual results involving losses are omitted ; estimated	the estimating and actual results involving losses are omitted
revenue rose 15 % to 2.17 billion from 1.89 billion ; rose	rising 15 % to 2.17 billion from 1.89 billion was revenue
my position is well-known and well-stated he replied ; replied	replying my position is well-known and well-stated is what he did
that 's ok mr. sagan replies ; replies	the replying of it being ok comes from mr sagan
they talked of the home run ; talked	talking of the home run is what they did
but they think promotions are limited ; think	but thinking promotions are limited is what they do
others prefer deep-discount zero-coupon bonds ; prefer	preferring deep-discount zero-coupon bonds were others
mr. friend says his side is dead serious ; says	saying that his side is dead serious was mr friend
but so-called outer month contracts finished higher ; finished	the finishing of the so called outer month contracts was higher
several projects he said are still on the drawing board ; said	saying that several projects are still on the drawing board is what he did
integrated made its announcement after the market closed ; made	the making of the announcement came from integrated after the market closed
artists and draftsmen need harder leads ; need	needing harder leads are artists and draftsmen
some companies including heinz even pay part of the fee ; pay	paying part of the fee is what some companies including heinz even do
reluctant advertisers try soft-sell spots ; try	the trying of soft cell spots is done by reluctant advertisers
proceeds will be used to eliminate and restructure bank debt ; eliminate	eliminating and restructuring bank debt is what proceeds will be used to do
mervin lung remains chairman and chief executive officer ; remains	remaining as chairman and chief executive officer is mervin lung
revenue climbed 4.3 % to 14.31 billion from 13.71 billion ; climbed	climbing 4.3 % to 14.31 billion from 13.71 billion is what revenue did
we 've got a lot to do he acknowledged ; acknowledged	acknowledging that we have got a lot to do is what he did
the price was n't disclosed ; disclosed	disclosing of the price was not done
polymerix makes lumber-like materials that it describes as plastic wood ; makes	making lumber-like materials that it describes as plastic wood is what polymerix does
a 60-day to 65-day supply is considered normal ; considered	considered as normal is what a 60-day to 65-day supply is
prudential insurance is based in newark n.j ; based	the basing in newark nj is by prudential insurance
the japanese take the long view said mr. veronis ; said	saying the japanese take the long view was mr veronis
remember the dalkon shield and the early birth-control pills ; remember	remembering of the dalkon shield and the early birth-control pills
and in some neighborhoods rents have merely hit a plateau ; hit	and hitting a plateau is what rents in some neighborhoods have merely done
shortage and crisis became buzz words although neither really applied ; applied	the applying of shortage and crisis as buzz words never really occurred
the resignation came as a great surprise ; came	coming as a great surprise was the resignation
mr. noriega was growing desperate ; growing	the growth of desperation was something mr. noriega experienced
what the arabs started inflation finished ; finished	finishing what the arabs started is what inflation did
the shift wo n't affect operations ; affect	the affect of operations will not happen by the shift
capital associates dropped 1 to 5 3\/8 ; dropped	dropping 1 to 5 3\/8 was capital associates
how deeply do they read it ; read	the reading of how deeply it is is questioned
ual finished at 170 off 8 3\/8 ; finished	finishing at 170 off 8 3\/8 was ual
the dow jones industrials gained 4.92 to 2643.65 ; gained	gaining 4.92 to 2643.65 were the dow jones industrials
cincinnati microwave inc. said it introduced two radar detectors ; introduced	the introduction of two radar detectors was something cincinnati microwave inc. said it did
it 's good exercise he says ; says	saying it 's good exercise is what he does
nashua announced the reiss request after the market closed ; announced	the announcing of the reiss request came from nashua after the market closed
i 've surrendered to the circumstances mr. fedders says ; says	saying i 've surrendered to the circumstances is what mr. fedders does
the real tragedies occurred elsewhere as we soon found out ; occurred	occurring elsewhere as we soon found out were the real tragedies
the council plans to release its regional reports monthly ; release	the releasing of its regional reports has been planned monthly by the council
seats currently are quoted at 410,000 bid 425,000 asked ; quoted	the quoting of current seats at 410000 are asked to bid at 425000
both philip morris and backer spielvogel declined to comment ; declined	the declining to comment came from both philip morris and backer spielvogel
starting tomorrow i 'm stalking you ; stalking	stalking you is what i am doing starting tomorrow
usx is funneling drilling pipe to steel-hungry soviet union ; funneling	funneling drilling pipe to steel-hungry soviet union is what usx is doing
whittle has met some resistance ; met	meeting some resistance is what whittle has done
another challenges merrill lynch 's bond recommendation last year ; challenges	the challenging by another to merrill lynchs bond recommendation happened last year
unless the questions are answered i will keep on going ; keep	keeping on going unless the questions are answered is what i will do
likewise no government will stop this idea of the afrikaners ; stop	stopping of this idea of the afrikaners is likewise what no government will do
the work though sounds like muzak for spaceships ; sounds	sounding like muzak for spaceships is what the work does
but on oct. 6 he had reason to celebrate ; celebrate	but celebrating is something he had reason to do on oct 6
buy stocks on weakness for their long-term fundamentals he says ; buy	the buying of stocks he said was on weakness for their long term fundamentals
they 're getting some major wins she added ; getting	getting some major wins is what they are doing she added
in fact they seemed a mite resentful ; seemed	seeming a mite resentful is in fact what they did
but it was the underlying situation that became intolerable ; became	but becoming intolerable is what the underlying situation was doing
officials there declined to comment as did helmsley management ; declined	the declining to comment came from both helmsley management and official there
i could n't afford to hire 16 whites ; hire	the hiring of 16 whites is something i could not afford
the cia told him it does not do domestic counterespionage ; told	telling him it does not do domestic counterespionage was the cia
tokyu construction gained 170 to 1610 ; gained	the gaining of 170 to 1610 was to tokyo construction
nekoosa also is being advised by goldman sachs & co ; being	being advised by goldman sachs & co is what nekoosa is also doing
essentially the critics of stock-index futures fall into two camps ; fall	falling into two camps are essentially the critics of stock-index futures
we certainly see an increasing trend toward that she added ; see	seeing an increasing trend toward that is what we certainly are doing she added
but investors looking for alternatives are n't finding it easy ; looking	the looking for alternatives by investors has not been easily found
working with lawyers she says i need it ; says	saying that working with lawyers i need it is what she does
i do n't talk about my work he says ; talk	talking about my work is something he says i don't do
they both called it a welcome home gathering ; called	calling it a welcome home gathering is what they both did
the japanese take the long view said mr. veronis ; take	taking the long view is what the japanese do said mr veronis
mr. ahmad 's lawyer said he would appeal ; appeal	appealing is what mr. ahmad 's lawyer said he would do
he also leads an opulent life style ; leads	leading an opulent life style is what he also does
